numeroruc,canal,grupo_propension_cartera,prioridad,experimento,rol_experimento,grupo_gestion_asignado,score_propension
AB9D8E989388C10EAF351BBE8464C888BD74E902F1089A90BAF0E1456462B319,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4938234744624495
63D29271F66E44523CBA0839B5709DD54E08F80C8864F69F37C643E4F635E61C,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4937943895526929
2993EDBA263E8EA00A4A60EC01F7A9D0FD4B373B5E6D353FE811DEC11EEDA4AB,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4937922301066791
AFC9215031486DCDD79B707110927F9D6E2CE80AD99B9C87B754588E4D90CFDA,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4937900735154001
4C5DD0D88CD9945E51E554E386BF5528EC442F5F00EA6521E7C8ACD36DF0AD68,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4937701369528585
E8929081930E372E2627AA8702794281C8EBA53B8AD96AD4EBE5F2B09D634E84,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4937530038584584
D2AF698C61D024029A56185F698F7204CDDD3007EC96D0CCD88E61FA8748BCC5,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4937485768982643
2C75E8D48A14947A5D0EC7ED50C58A2ECBD7821392F1C9868ABB72EB74E7DA3F,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4937470642131708
4AF2D8F55C59ED1F1F5FCBB5681D2C86D079E3985FC953B9A99F5FC9D86D4C49,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4937438631852526
FC9F07F783A70E7BF63854FCEE4B10308F0ABAF8D493B078F0468318A38DC82A,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4937254673599185
7EC2D76BE812E31D82C8415ACD3B12EB64331AA249B92B0BE55AFF5DFF3B01F4,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4937238257305876
20C1DF0170F4E808D95335C276BC32234FB9AAA926402F395F841612CE1B1086,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4937152942394107
4FF2702D25137896DB985BE257A615BF088569BD37EBBFAA92EFCEFB53DA4751,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4937044684955174
94D9C97D852DF6B92DB8A42C12E9D1A82A8F497A6A5A01FF56285DC90BF3F934,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4937012283986841
90B80512BF12520CF9C6A20753EAAB5B52B940B05E53B29DE7EE91F5B99278C2,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4936875618528199
C49A782E675E5F1944CABECFEE1B3DC22711034F8269F60CA22E9BB8E76D3299,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4936820202228366
9BBB16552B77D7121E651C77A7693D5D7998CEB2F285ED80F9AECAD551703C3D,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4936802292503982
E11945EBFF51655DAF4949A8C4055F6DBA1697E22852ED9B67795B9656F3FFB9,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4936756942880996
A937428E5F4A2DD6FFFA7B48CF476A333D7EC4B39943CE17401828DAC695BFCD,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4936707727590694
50387B67CF1ACCEEA36E4CCBC81A97FAC33769E3883B3C84265945BB1495F790,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4936652969017946
42C64CD62660D7D80493E95841C027EF7C3812B1E80BE4E04D5F4E2AFAFFE0A4,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4936635476937629
6DD7E4043110882F1C7FAF5C8038FA7BF24257037CF4CBDB60745878F7919EA7,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4936611383747912
91D737C62B16C9D93D94D5AD87F604C02EFF7AC34CFD19AE8CB0F8CACDA466DC,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4936510836408478
3E38DF0838BFA9576B12EC645847CFEDC264DE57B0601BF1FBE05FA847BEA343,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4936466978009674
6CF5487C9ACEC218C9254DBEFDA9A25B9EB5BE83FDC5F850EA1454F6B36C0730,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4936396989175711
47066EEA3F8D0B42EFE20096AD35E65D3389E53F7392245DC7EAA2E1371AA27F,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4936249833274468
DAEF7718CFEEBD56C077B02C58ACBF963C58D8FD69C683707B9C3EAA99F35E22,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4936193824402571
DDDD03064EBADA03D5CF17EF99297FE5D0A4521987BF730133514A6EDC3ED874,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.493609069578159
F2998C83CAB36C1062553F495BBDBAC71AA677E73853CFC1DE114483F81392D3,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4936074593299111
80C8FA722634970C5936A3B5EE7550E8D95B0DAA650DF48D766ADCBCB6D8C440,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4936068994164605
3A1BE63624D02B8F83858B00D1FA08D468969E6CED759C71F471D405C12F9B9B,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4936024826385047
2EC725176D4595A0C45AFE12D953D59E190B86FF26921DBC6D7CAE4FE2DB37EC,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4936024791428062
D829242FC01523C9FA3D2A83B3C6381CE5AA9572F41784A3DCA13C3DAA0F972F,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4936023132491611
8D85485B2D09A761F1899FD8AC8065B3F9966CA0EA188723AEA53014162C9C39,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4935986177232158
EE0D8CF83A6948D54ECE080D95494189F33198E69FEC5012884C2688FA5276B4,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4935775337520104
3CD51D4A23680E71D4D2E246E4EA1E83D352F16B323028BA8F90EE1D4F9C0630,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4935767301899406
D0F625DEC54EE633FCC5011D17579BD0E91B4179D772F3FE9EF54797B8826345,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4935767158437578
0ED69A7437650915A3852BC972D7823BF1EB2D8111D15AAE0C648A2CC4F0F321,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4935696505973913
A1475F9066900D583AA790BA042196F73095D989045D32D1498A4A22B150F6A1,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4935636275594258
B5695A6D0B3EEA5BB769861D9F9F92288163D56957AD415B8BB1D7399E8747D9,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4935611929467675
B9417A525D23BC50E1B51D9CA676F370249BA779A3332080FAAE01E0E48B43DD,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4935532113820576
F029E931B93D0715736FFAA84B1AADCA9A20BD80FD6225A48E81645BDD3ECB44,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4935489467020422
112B34ECB27E3EE324211414A87A41FC346E023FA37BBBE57CA6B548BE3AC20A,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4935378263721718
2AB00E41AC5B27B5AC0529BECD56BF51C90CCA08D469DB9CDC44ABD9B8C36E63,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4935341851390331
ED627307E69203054F9C8A8793823A52ECF2419C7D35C99DF32CAEC5A7620878,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4935326048473274
95BE94169462F6907EC1941F23EF20495A0A63D1DA8B7D98F48C43A696F9CA04,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4935311921906398
D665911B18FE279081BE5B3FDA217BD1D176758590AE139A109EC0325C3D2C96,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4935287511929445
9B4065F2089FBABC451A09825E3C1C132AF8ADF3106A3D54D9F63E6B8C6DA2AF,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4935284557392977
0F7C5CC7E7186B31958D734D2BB49D1B474698D94822625B193C2F440A85FAE1,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4935188001774458
4E8770CD0976D4959F3D84FA142F777F7784C1643A83198B8F3621CB80026B9D,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4935153793552801
CEB4EB5C5490651332CD4A7E0D91E2F822B737ADE024660BA717258B23C20D8C,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4935039826758497
1FDF32FBA61A6A1A6678B78A196F9EC4861FCE58C065AD3A089E41E31B7F3DB6,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4935016623703567
983D123D5D2961AF88474ACFA37950DB0B7D4113911ABC7B68FB1F5992E26F42,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4934869866825493
4A241DE9C735C4B12C138FEE45061E250E7157C9FA071ABE0DFFE478C8C7640B,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4934832751110338
68C7E812ABCEE8B56F18BCC00702B5BDCDBBDB685C12DD8119C3F79B1C34DFF9,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.493478209643707
A6B75D0274C4BFE305561D684588838D1DAECE8E260B2A0719FC6472D56C0D7F,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4934781602264803
AC69239BEC5EE1D1BA556D0EFD8046CDA2A9A90F1D82C6FE95F68C4F29E969B0,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4934764931447211
192E3E985A17AAE5363E21B4DCBB95F6F03B9B52C6C604A6ED02576EE0DDCD06,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4934716974711869
8C2A8FD094CEC2CAB9D5327DB52939AE0B0C9765B190DA118B88A4A861FDE1B8,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4934710976626023
82ED2DC886BAB765B94AD41AE4B2F01E7F54DD3E7F320432C92009B8696CA058,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4934709450845834
AB9DB90B60AF5DD20A7F5ADB17C9923C25D8BFEB40D9F13DA2B14D624C3B9252,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4934598407793207
1F670459E3CB2A44BEA65DC81ADF2EEE8DF51C52A3F68FEA460107F81ADAD83B,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4934320235551405
BCC564737C793837CC53CA8FE3137725BB97B7CE1B8A3D0FC79E5C3ACF22DECF,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4934256439410627
F36DFE34AE06F681CEC7B49CB01C3E5ADDA07820442918638D6A12C070762036,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4934117710726423
9F8C75F5645ED3A1E1DA989CC87907DADCCE8CAC63C79EFCB761CC7232252F9B,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4934043204628043
685DBFF2AEF29B73048D1FAE7430E5E5A8C763E19B95F5BCAE3DF717B22A609B,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4933969771817591
253B41453328EDE251FD4D8D847E83AF127C3BF432F2F4A0274E21A7399CC5EC,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4933819927139597
D226850818687A11A9FA5C366FC3FDA67D59995A5081755C035F0F09A1722FBE,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4933794893851435
6CFFFF5B4CFCFF10173D310AD71C1E72D120088904D604BB73B84BA23EDC2DB2,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4933669117783832
30DE9BA00384EB1ADA1303B3EBD9138B8EF782DBAA6B83A03A7F89DABACD7377,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4933655810154573
399DC751B30DF8FE5CF800BA570A4A6D3A9826DC7285CFD1CA77C4C860ADA004,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.493358706773892
138D067280B77A9F78CE3DF420C3D06544761D9CC00C2E8F2CBFF86414BF95F0,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4933574205977821
AC4FE83088056FC40AEB22EB7773F6CF5A66BFB0542E76D897B294382AC419E3,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4933370972737829
4C0DD259D6F45AF55D47B658DEA872013828C5F6A4F6D79FDF3ED3388DF60B76,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4933224933025198
AFF8AFD6C524369427142A757DB8EC672AF74F629CB3509D321FE3095395C6A9,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4933124004516389
16C43F39D122EA115DCC19ADAE0059A8EF15ECA61D432AA82FB188686BEDA14E,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4933105372884047
AAFFDE300E62DE04BBBE3DFEE1AE3A776807B72111823F56A78F97F3A4FF2695,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.493307310688323
A1E6DB8C205046009E322921BE9F26BD9DBF9BA047A18CF73115AE7EE90F1C18,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.493307268273224
F85D34E7D51C7E4BFC39780832095677EF101AD85371625EB0B5DC0018C71634,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4932902973886875
062F69CE7AE76C636FFA216E7C9D2E67874871599804C21BCB8E6604BD1CDFE5,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4932820920590002
C867359AAA92BCD344B119F73F5BC8221536695DBB47A86F405976413DE90647,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4932641925531343
0C32F329B79254E4E7C35EE1AA9DE6E4F0F488C8BA9306C190EFF7705AB71A11,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4932530628960166
8719DF8EBF092B8C625A6B2500865968B8FE98C797DCC5F0ED19BD51A10007C8,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4932449425779207
6A21217EB6FCC9C6DBD2EE0B911A30007468400A3C743DBCD1EC35297AE0899C,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4932442761454929
4B8751F11CBFBC2D855C7CC33EF8C71395DAB49DCDF2B951ECA0B8CA44F9835C,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4932402006764533
881BF5145FE41DABD6345BE6594527EEFD567E2C9340E6A9F26BFAF1A20AB322,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4932384485760441
AEB788CA0DE47093C31770C652F827F94251DBB1F5FF1AC35912B2A8B687CD71,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4932177978610997
0AC1838CACE2149443CFAC224BDCFBA41EC635DC3FB04321F4C561456BB18783,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4932132524789343
B85CE618A5DB705CB44DDE13F88C02CA4561D4089DF0AB7700FBE01FDB5E7B24,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4932006914262151
D3C4906A74E54EC1071632135901F540910C04BEDAB8EBD8D2EA350C797FAF9C,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4931958732696953
E2C62EBDD7EE0EE977C85607BE44C162442F4E5FDC8F151E529874635D819E49,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4931957651747353
C0D577495DE679D95E28B5E29CBE403FD651BB9D89E750AD99CFFC3E0CBC8063,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4931924591494507
21401F1F4210BFD010906B71DC844E10DA3B3C0949A7A6426044164C71F8009D,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4931875169409332
E0A7D056BF7D7DCC0BCA4EA8B17EFF34C588B278687EFD018AB6CA6F508F787C,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4931818738003797
AD63C73992C05F7512D1E711EEB160419C98A2DC019466EBA55A52B9B32E9F5F,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4931809584621077
214554B0B78A064784E5B505316D9D567BA4535A822FC2DE56BF5CA2637D9F87,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4931794591660258
6466F86E7308262C4BED0B2E29880BE8F129A0F420897464FB965362A79A166F,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4931793462918926
7E3CC24AEF11EF163CC53F22F3224E882A8200653A6A73D23A6D855D8185B161,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4931729778620829
4D42CEB916E4F2C28B3126D67AFBFE5F8337AE45B923AD09E8C99E2F2E7B2A59,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4931716394154596
EB966C0789F29A30F760D0ACBCD150211EDA672CFCBB5A63B22DCAE0F5DAF848,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4931560774703966
C911620BC9AC33CE1CD123187C6BE547E1B5DB91192D1DAF0974A38B254AA031,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.493152751852568
3E6FC5ECDBE95F062914D5CF1BE1EAC690FAE016E7691B77020EA1CFC0DF2E29,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.493151041392789
4EE6C3B109BDBF879D773570375C3080B174298E2A9862613421C924ECF29DE6,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.493135681828748
450F38371E9E38837BD25B6C191F1C6FADFB1536A8F55D7204711E774AB3973B,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.493129801636445
2A56C104858DE4093FF051D0B911472BF474B2EDF83D1BA934DFFF9D96DAF8D5,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.493128414816026
D05A4EB42F327286670ADBB27D78E965F7636847B742C3477B15D98786BA58B4,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4931034325799767
988CDAF98F07CA6C0A1757481201ADD1AD1563D72CEDD651B0BC9B45738C2753,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4931029045270627
984B72168AC999425B5E66D03DBC54B9CB7DF8AB13A85CC5B531E075A1970C4A,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4930965026836425
A5CDF8413920B78C4FD3CEE1F2A4A0286E4CF865A29CDB1149CC3D1EB20A1198,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4930925681893554
EA0B618E764AC3DF89754D671A9A0AB55130455C08C65F9D5CAD5091613AF175,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4930876472895719
3335A751207F6596C54D8B1C94DFB3057DC954D2401DF313207999A84A0757A8,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4930875407159478
019EA03F98FDBF337642FB29C9D423B100B91359E0C26AE797E3B591C304ABB5,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4930860963677287
A09392EE7CDC02A41067ADA0629608A3A3626E704F570B484532DEA0AE22F901,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4930770652729282
ACDC4AABAD902860A5C4BE9E118B0E4C3CFF859865277177B49B11D75D5F99DA,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4930764382283507
9FEFB2DFC57513D337B1DA3CC90641932CF00ED5E364281EF0B29051DF0C2152,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4930705423875419
32A31A326F3283A52977BE4254DFE65E83AFC9BD92AF532F366D3541C101FDBB,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4930668211474207
95FE2E8B6B912082F742670F0103621A044C4D5383F89AF209DEC87A7EF4B1F4,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4930614680743631
D7E28359D4C5F12F89A1B87AD6E9AF840F21D1034521BCD196722763355D4E73,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.493057295338373
81954E705501578E595DBF77208261E391B29049ABD355FB2B0707FF22FAF6D1,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4930478864882736
EA6FE22EEF8A4B6247C7655EB9CEE50EB166532062EF0BB1ECC2130091123067,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4930459986744271
E5320592F431DE183F31CD332F9443108F6E6DCBE67234F084E099516783E703,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.493043296129985
E9DD48469F34921C4B70EECF36192E0929793A42DF4A8A94721777441383F698,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4930399947287858
70E27FBA5DA455BB60391D092FC005A25AD67FBBF22226D63E54BBCAB434E99C,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4930244689549868
60C614B21B61FADBB6299BDCE62CDFE6C584E2CC576414779CB6FCA274B2C1A4,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4930078413910717
32CB4EB04A71A76E42D80458D59F34907C3298151749C96CD8B27510A437190C,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4930032889766238
80849BD8DF12A879406A6CA3CF16420E36F3FFC92890837CB64D0765FF75E36B,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4929807250665468
B9353198419299D38A333693ED5696BD3372470372549AA5E4D5B75F428E916F,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4929703482776062
AE1F1C92AA56FA5B51D6CED4E6828C334ED7D6A6182BA3EDB44F800197EDCD9C,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4929694786189368
F1B58A2C1752E333D910EB3A2AE3328DC871080087EC654065A405548F1D2107,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4929689363205755
0F0B96ACACF962A491EC87C6D35054A4BC1D7DF0DE5373C698AAAC2C8F64C2E3,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.492964671369452
2DF76D5E8FA5C4A6C445B25312EB0A5B27655113A2B0B95304B4FB62377F0F60,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4929548620042485
849002F04C61BB24D4FCAD315D7A206D6F8114DE15EFEC7783493C09CBAF5FA7,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.492954192168889
09D989339E4F58643871D1F70A12E2290735AE6DCFBB4BA421704661E96D8D0B,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4929468518577098
1FA06E09797CBE4A84B0A0D7FE709F1C0D4C8E947FB0FAE8EAE3608AB1FB42E3,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4929437048350789
7F574F6938397167FE290BEAF03B67735BEF3BC37789594FBCD278FADC8B9D6C,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4929433460868566
BFC5C4B01EF61579BE0B430EEFCC042783A36635D7705918F62156148A8E2EEB,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4929403217615198
37FF39A3A70E181DE8A9D21B5FD76B8BFF62167A43BEFFBD113C436A97B1C800,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4929171713083345
C8ACF4762BB0192EEACFDE0A2382F9A766C4CCCB7C16E9074A31B68D7DC17696,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4929056013222322
9D45C01055F8CE88FBBAAD7144E6862838EA0AEED0E0838E4D0C1ABA47D5D447,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4929025120127931
18E031106536F7878C63FD2B4F63F3D092D7D02193C43FEACDE09AE1483F405C,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4928758139302646
D7FA43C054922B709BEA1753A56AE220CF129FDD681A673846BF95B73C044CB6,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4928588029170327
B82C6705B2CEFCF279B8CC890DF11477326DA6CD32233D6D26E861CA7CC90833,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4928464077227653
4391A1C2C91BB25F143F45B0F1CE158B2A58EF6C27C52CDB1D12F8CB1901392E,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4928324590435382
F50EA06D18DB61B5A339030B740D71BF1BD4578F6623E1FB5BF1C4D76718A351,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4928108236250864
1E9A6F75ABC25BB8BAD6F773A5762DAA8295FD6D167F49D7751861B1BAB92398,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4928071354157079
D289376158123D31F8310FAA424A09D5EED0AE08A420A9B8845A1B2918630C04,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4927856039147937
95122415D24338302D9D35C79B5DF9D7464BD4708D4BCF365AAE2BF214C1F90F,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,CONTROL,P3,0.4927821746178235
41730C8776E5A4AD01A7136B278B5EA458BD35092EA97ACA7E864CBDD3640E40,TIENDAS,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.492779979518853
8DEC20713F20AB780D4B756079566637D59E3B77D76E30ED5636160F4BD2273C,VIRTUAL,2. ALTO,P2,EXP_P2_vs_P3,PILOTO,P2,0.4927733829536239
